source,file,color,label,cpl_mean,cpl_median,cpl_variance,cpl_max,cpl_p90,zero_cpl_rate,top1_rate,top3_rate,top5_rate,max_consecutive_top1,cpl_opening,cpl_middlegame,cpl_endgame,varianza_eval,curtosis_eval,asimetria_eval,inversiones_ventaja,entropia_eval
legal,partida_28.pgn,white,0,15.938775510204081,2.0,558.0574760516452,97.0,52.000000000000014,0.46938775510204084,0.46938775510204084,0.8163265306122449,0.8571428571428571,5.0,10.1875,13.1875,23.941176470588236,20192.26488962932,-0.4952930117467571,1.0498590957546234,3.0,2.627405570714113
legal,partida_28.pgn,black,0,27.3125,7.0,2234.4231770833335,275.0,72.50000000000006,0.4791666666666667,0.4791666666666667,0.75,0.8333333333333334,9.0,15.125,12.8125,54.0,20479.947482638887,-0.49495235784502967,-1.0345436181511287,4.0,2.65292945452766
legal,partida_29.pgn,white,0,29.285714285714285,0.0,2340.275510204082,180.0,100.2,0.5714285714285714,0.5714285714285714,0.6785714285714286,0.7857142857142857,6.0,10.666666666666666,33.22222222222222,42.5,104947.48979591836,-1.7819200331325569,0.2690015593417694,4.0,2.347578109497319
legal,partida_29.pgn,black,0,56.407407407407405,11.0,8768.685871056243,355.0,165.40000000000015,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.7407407407407407,5.0,11.777777777777779,129.44444444444446,28.0,105614.75994513031,-1.7937459787142496,-0.15305280866829002,2.0,2.2941223817370626
legal,partida_3.pgn,white,0,13.363636363636363,0.0,442.77685950413235,53.0,49.0,0.6363636363636364,0.6363636363636364,0.9090909090909091,1.0,3.0,0.0,15.0,20.4,75744.79338842975,-0.8112736427525209,0.5612246970720993,0.0,1.540305825226517
legal,partida_3.pgn,black,0,93.6,53.0,12147.64,319.0,284.8,0.2,0.1,0.5,0.6,1.0,1.6666666666666667,124.0,139.75,73733.20999999999,-0.9007984907285147,-0.4146173023578415,0.0,1.4708084763221114
legal,partida_30.pgn,white,0,1252.8333333333333,12.0,9640535.13888889,9390.0,8929.2,0.43333333333333335,0.36666666666666664,0.7,0.7666666666666667,2.0,59.3,1864.1,1835.1,14709601.915555555,0.21953372914719038,1.4774083712440593,0.0,1.4222912819833833
legal,partida_30.pgn,black,0,1027.0344827586207,33.0,7641258.92984542,9297.0,2181.999999999994,0.3448275862068966,0.3103448275862069,0.4482758620689655,0.6551724137931034,4.0,78.0,1138.0,1712.7272727272727,19617882.822829958,-1.3300579898631903,-0.8093504008843387,0.0,1.3071497540051598
legal,partida_31.pgn,white,0,67.02439024390245,33.0,6547.828673408686,264.0,198.0,0.2926829268292683,0.2926829268292683,0.5121951219512195,0.6829268292682927,2.0,46.61538461538461,72.3076923076923,80.13333333333334,22496.736466389055,-0.4697869326501305,-0.37885226672879485,1.0,2.9928817449260854
legal,partida_31.pgn,black,0,60.05,14.5,8714.4475,369.0,187.70000000000005,0.4,0.4,0.6,0.75,3.0,33.30769230769231,60.15384615384615,84.78571428571429,16054.024374999997,-1.1397350218157107,0.07903612060550054,3.0,2.9087501001495384
legal,partida_32.pgn,white,0,46.87755102040816,18.0,5615.495210329031,337.0,149.60000000000002,0.40816326530612246,0.40816326530612246,0.6530612244897959,0.7959183673469388,5.0,44.0,49.375,47.23529411764706,43245.990837151185,-0.07128846134732258,0.9019874815056241,8.0,2.2955703844042836
legal,partida_32.pgn,black,0,62.673469387755105,9.0,14596.342357351103,590.0,143.80000000000007,0.30612244897959184,0.30612244897959184,0.6530612244897959,0.7551020408163265,2.0,49.1875,68.5625,69.82352941176471,46644.879633486045,-0.6917439568808623,-0.8514624573427114,4.0,2.76452838089143
legal,partida_33.pgn,white,0,26.434782608695652,0.0,3296.984877126655,313.0,89.5,0.6086956521739131,0.6086956521739131,0.782608695652174,0.8260869565217391,6.0,34.53333333333333,25.2,20.0,11160371.85255199,2.7661504793599487,2.174336624005087,9.0,1.0089960448668236
legal,partida_33.pgn,black,0,241.42222222222222,0.0,1797259.7995061728,9121.0,155.60000000000002,0.5111111111111111,0.4666666666666667,0.7555555555555555,0.7777777777777778,4.0,28.0,48.06666666666667,648.2,11305845.50320988,2.6031220734564133,-2.1364186897607405,11.0,1.0939044943295948
legal,partida_34.pgn,white,0,75.45833333333333,62.5,7205.3315972222235,290.0,201.99999999999994,0.25,0.20833333333333334,0.375,0.4166666666666667,2.0,28.875,52.0,145.5,11808.583333333334,1.0137032490030258,-0.6770377217681989,2.0,2.636391438937798
legal,partida_34.pgn,black,0,96.75,53.0,11954.520833333334,418.0,254.59999999999997,0.16666666666666666,0.16666666666666666,0.375,0.5,2.0,43.875,88.125,158.25,13936.38888888889,-0.7158660273217183,-0.4204981977632017,0.0,2.496180674977536
legal,partida_35.pgn,white,0,50.2093023255814,12.0,6439.932936722552,356.0,124.0,0.3953488372093023,0.3488372093023256,0.6976744186046512,0.7906976744186046,5.0,45.214285714285715,34.07142857142857,69.93333333333334,24592.475932936726,2.7815226414174568,-1.6107875237595006,7.0,2.5496672526430304
legal,partida_35.pgn,black,0,39.76744186046512,9.0,4150.411032990805,263.0,140.0000000000002,0.3953488372093023,0.3953488372093023,0.6511627906976745,0.7441860465116279,2.0,46.642857142857146,38.07142857142857,34.93333333333333,20609.162790697676,5.00776075151961,2.0582163979295918,6.0,2.1007139636674323
legal,partida_36.pgn,white,0,42.84,0.0,8773.574399999998,382.0,120.00000000000009,0.56,0.56,0.8,0.84,6.0,7.25,126.375,0.2222222222222222,10752300.166399999,3.422847301382072,2.320943711347745,4.0,1.1734140905474442
legal,partida_36.pgn,black,0,452.5,7.0,3601608.5833333335,9540.0,191.39999999999998,0.4166666666666667,0.375,0.7083333333333334,0.7083333333333334,2.0,3.875,75.0,1278.625,11133469.805555558,3.095110500140053,-2.2487491319247033,4.0,1.17295457751597
legal,partida_37.pgn,white,0,73.71428571428571,73.0,4834.204081632653,223.0,144.40000000000003,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.7142857142857143,1.0,36.5,36.5,123.33333333333333,12508.57142857143,-1.260226259521371,-0.6005017063394616,3.0,1.277034259466139
legal,partida_37.pgn,black,0,55.142857142857146,24.0,6359.551020408164,241.0,139.60000000000008,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.5714285714285714,1.0,34.0,2.5,104.33333333333333,6442.979591836735,0.8833119299303633,1.3760351138140823,4.0,1.15374194270109
legal,partida_38.pgn,white,0,312.05128205128204,21.0,2007742.0999342536,9009.0,301.4000000000003,0.3076923076923077,0.23076923076923078,0.5384615384615384,0.6923076923076923,1.0,181.46153846153845,60.84615384615385,693.8461538461538,20236474.094674557,-1.309599323883174,0.8147221959573753,4.0,1.5596325218549587
legal,partida_38.pgn,black,0,350.89473684210526,44.5,2169120.4626038773,9240.0,390.8,0.34210526315789475,0.2631578947368421,0.4473684210526316,0.47368421052631576,2.0,216.5,121.16666666666667,663.0,20940490.975069255,-1.5561540344927571,-0.6554291301306232,6.0,1.3996548889819747
legal,partida_39.pgn,white,0,30.641025641025642,13.0,4449.460880999341,374.0,50.40000000000002,0.4358974358974359,0.4358974358974359,0.717948717948718,0.7692307692307693,7.0,51.15384615384615,33.46153846153846,7.3076923076923075,9001138.29322814,4.713171220165235,2.5703116028632293,2.0,1.4041320757835
legal,partida_39.pgn,black,0,50.0,15.0,10789.947368421053,597.0,97.90000000000006,0.3157894736842105,0.3157894736842105,0.5263157894736842,0.7368421052631579,3.0,29.75,82.25,39.714285714285715,4871897.862188366,13.36079908964858,-3.868036608705876,2.0,1.404614406155088
legal,partida_4.pgn,white,0,37.51063829787234,9.0,5382.16478044364,414.0,82.39999999999999,0.3617021276595745,0.3617021276595745,0.6808510638297872,0.851063829787234,7.0,55.2,13.266666666666667,43.294117647058826,51417.827976459936,-1.198967110564676,0.004470097220639375,5.0,2.9941978455561538
legal,partida_4.pgn,black,0,25.29787234042553,5.0,1839.4857401539166,203.0,71.8,0.44680851063829785,0.40425531914893614,0.6808510638297872,0.7446808510638298,3.0,31.466666666666665,24.066666666666666,20.941176470588236,63535.18786781349,-1.0921775170909953,0.12367455061022987,7.0,2.863609610294748
legal,partida_40.pgn,white,0,71.08333333333333,8.5,30847.32638888889,845.0,146.7,0.2916666666666667,0.25,0.5833333333333334,0.7083333333333334,3.0,22.125,77.375,113.75,27207.58159722223,4.301599807754559,-1.603539227451127,7.0,2.163765337763846
legal,partida_40.pgn,black,0,48.041666666666664,10.0,4372.289930555556,200.0,163.59999999999997,0.4583333333333333,0.4583333333333333,0.625,0.75,5.0,12.625,105.75,25.75,29597.234375,3.431995959505696,1.452419998457355,3.0,2.303976101724108
legal,partida_41.pgn,white,0,22.1,1.0,1690.0900000000001,140.0,44.599999999999966,0.5,0.5,0.7,0.8,2.0,0.6666666666666666,18.0,41.25,4639.84,1.9830746927456655,-1.6737156793853256,3.0,1.6434177197931799
legal,partida_41.pgn,black,0,4.333333333333333,4.0,16.666666666666668,12.0,9.600000000000001,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.8888888888888888,1.0,3.6666666666666665,6.333333333333333,3.0,1089.7283950617284,-0.9393988306526553,0.48932149623009313,1.0,1.310783678099714
legal,partida_42.pgn,white,0,497.3720930232558,0.0,4086588.0708491094,10206.0,265.0,0.5348837209302325,0.46511627906976744,0.6395348837209303,0.7441860465116279,8.0,755.8571428571429,737.3571428571429,32.13333333333333,11321360.188750677,4.80023163023003,1.1990640107851769,9.0,1.245316625009034
legal,partida_42.pgn,black,0,525.8705882352941,28.0,4032377.3597231857,9565.0,366.4000000000001,0.36470588235294116,0.3411764705882353,0.6470588235294118,0.8117647058823529,5.0,754.3214285714286,783.8571428571429,56.206896551724135,10456236.687058823,3.40006104512317,-2.2895728794023245,8.0,1.5778972549195496
legal,partida_43.pgn,white,0,51.83018867924528,15.0,7450.895692417231,463.0,132.60000000000008,0.39622641509433965,0.39622641509433965,0.6792452830188679,0.7547169811320755,3.0,39.76470588235294,90.29411764705883,28.210526315789473,1791456.6059095764,43.500874706047185,-6.580617386503602,3.0,1.0703390739773142
legal,partida_43.pgn,black,0,42.43396226415094,7.0,6669.226771092917,513.0,113.60000000000008,0.4716981132075472,0.4716981132075472,0.660377358490566,0.7547169811320755,3.0,25.352941176470587,70.23529411764706,32.8421052631579,1821994.5817016729,42.437626177305965,6.460827164919875,3.0,1.301569095203594
legal,partida_44.pgn,white,0,67.66666666666667,46.0,8417.85185185185,474.0,144.20000000000002,0.2222222222222222,0.2222222222222222,0.48148148148148145,0.6296296296296297,2.0,53.666666666666664,62.111111111111114,87.22222222222223,17218.891632373114,0.5527706525351825,-0.08478114316830541,1.0,2.6729115917964608
legal,partida_44.pgn,black,0,39.925925925925924,13.0,2122.0685871056244,122.0,109.20000000000005,0.37037037037037035,0.3333333333333333,0.6296296296296297,0.7037037037037037,2.0,25.11111111111111,52.0,42.666666666666664,16657.95061728395,1.6073197079370445,0.3708388974031167,1.0,2.4481550885281607
legal,partida_45.pgn,white,0,280.1707317073171,17.0,2028337.604997025,9271.0,226.0,0.3170731707317073,0.3170731707317073,0.6341463414634146,0.6829268292682927,3.0,65.6923076923077,31.923076923076923,681.2,4478693.213563356,15.392611054644483,-4.159831964292029,0.0,0.6202128071299435
legal,partida_45.pgn,black,0,33.5609756097561,0.0,4594.587745389649,296.0,72.0,0.5121951219512195,0.5121951219512195,0.7317073170731707,0.8048780487804879,6.0,47.07692307692308,17.307692307692307,35.93333333333333,4509356.954193932,15.397939160582311,4.160661416549063,5.0,0.9300741558744667
legal,partida_46.pgn,white,0,771.5555555555555,46.0,5897721.802469135,9421.0,420.00000000000034,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.7777777777777778,2.0,102.77777777777777,96.77777777777777,2115.1111111111113,9274763.113854595,4.020055897307652,-2.437745751530826,3.0,1.2005943581359086
legal,partida_46.pgn,black,0,410.4074074074074,21.0,3047168.093278464,9288.0,231.60000000000036,0.3333333333333333,0.2962962962962963,0.5555555555555556,0.6296296296296297,2.0,94.66666666666667,66.55555555555556,1070.0,6556931.056241427,8.250234127165315,3.1679031711549404,3.0,1.3437521330668265
legal,partida_47.pgn,white,0,240.2941176470588,48.5,1099602.7370242213,8694.0,278.5,0.27941176470588236,0.25,0.5294117647058824,0.6617647058823529,2.0,113.5909090909091,130.6818181818182,456.9166666666667,10476657.661548447,3.4025321349601922,2.2878308904700084,4.0,1.7454313465406897
legal,partida_47.pgn,black,0,265.07462686567163,43.0,1207174.5466696373,8987.0,345.7999999999999,0.373134328358209,0.3582089552238806,0.5522388059701493,0.7014925373134329,5.0,142.9090909090909,80.72727272727273,558.2608695652174,10348762.327021608,3.285502185368359,-2.2613728667745794,8.0,1.800627343866754
legal,partida_48.pgn,white,0,58.75,10.0,5859.2875,258.0,172.4,0.3,0.3,0.45,0.6,2.0,41.333333333333336,111.83333333333333,32.0,213739.3875,-1.196292527196985,-0.08638408992137926,2.0,2.0423161244496075
legal,partida_48.pgn,black,0,112.0,55.0,56525.5,1109.0,201.00000000000003,0.25,0.25,0.65,0.7,3.0,78.83333333333333,14.166666666666666,210.25,196719.0875,-1.2063061270387396,0.1719550827930075,2.0,2.432042025597347
legal,partida_49.pgn,white,0,44.15625,10.0,5726.6318359375,332.0,89.90000000000005,0.25,0.1875,0.59375,0.78125,2.0,24.1,59.3,48.25,5731888.4052734375,10.97141500678216,3.593873488523441,4.0,0.46341355882643015
legal,partida_49.pgn,black,0,353.93548387096774,27.0,2782234.060353798,9482.0,169.0,0.3225806451612903,0.2903225806451613,0.5483870967741935,0.7096774193548387,4.0,27.4,62.4,915.8181818181819,5862577.257023934,10.485066944572328,-3.5263386044533105,2.0,0.4739812656349312
legal,partida_5.pgn,white,0,55.69565217391305,27.0,5516.559546313799,320.0,144.00000000000003,0.13043478260869565,0.08695652173913043,0.4782608695652174,0.5217391304347826,1.0,21.0,90.14285714285714,55.888888888888886,131577.2551984877,-1.6908493438064311,-0.22554247576492617,1.0,2.2191424336356196
legal,partida_5.pgn,black,0,10.521739130434783,0.0,299.2060491493384,70.0,27.000000000000004,0.5652173913043478,0.391304347826087,0.8260869565217391,0.9130434782608695,3.0,7.714285714285714,12.714285714285714,11.0,132522.34404536863,-1.6622424769877322,0.22338732578459072,3.0,2.3034270658800353
legal,partida_50.pgn,white,0,496.5,32.0,3573005.7884615385,9904.0,489.5,0.2692307692307692,0.2692307692307692,0.5,0.6923076923076923,1.0,15.875,173.125,1139.7,3743702.1967455624,20.33196143700494,4.682531886869873,8.0,0.9693406427472315
legal,partida_50.pgn,black,0,914.0,73.0,6790128.56,9923.0,606.6,0.28,0.28,0.48,0.6,2.0,46.125,183.375,2334.8888888888887,7218724.758400002,7.437815933398838,-3.055669623672757,2.0,0.8950711356531976
legal,partida_51.pgn,white,0,362.7096774193548,20.0,2715411.8189386064,9370.0,242.0,0.3548387096774194,0.3225806451612903,0.6129032258064516,0.6129032258064516,3.0,20.5,59.3,949.6363636363636,5916410.799167533,10.394283382859903,-3.5058907777830512,1.0,0.9467079734752033
legal,partida_51.pgn,black,0,329.93548387096774,18.0,2477858.447450572,8945.0,179.0,0.3548387096774194,0.3548387096774194,0.7419354838709677,0.8387096774193549,2.0,28.5,63.2,846.4545454545455,90204.72216441207,2.0462982782300756,1.4981762814342554,5.0,2.712562693256372
legal,partida_52.pgn,white,0,214.37037037037038,1.5,1782591.2331961587,9916.0,67.20000000000002,0.4444444444444444,0.4444444444444444,0.8703703703703703,0.8888888888888888,7.0,19.944444444444443,40.5,582.6666666666666,3549340.4183813445,21.895599569177666,-4.880855307391505,11.0,0.2499210534150058
legal,partida_52.pgn,black,0,219.59259259259258,4.5,1746129.9451303151,9802.0,76.0,0.4444444444444444,0.42592592592592593,0.7222222222222222,0.8518518518518519,4.0,30.944444444444443,33.94444444444444,593.8888888888889,1815810.8412208501,48.6481042742673,7.102715836760392,16.0,0.7681531021576369
legal,partida_53.pgn,white,0,85.76190476190476,9.0,43816.086167800444,969.0,208.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.8095238095238095,5.0,13.857142857142858,69.71428571428571,173.71428571428572,61053.773242630385,0.4535604760828926,-1.143888107682345,5.0,2.02065988387882
legal,partida_53.pgn,black,0,52.19047619047619,0.0,11302.0589569161,427.0,202.0,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.8095238095238095,3.0,15.285714285714286,30.285714285714285,111.0,65326.616780045355,0.3553181597421555,0.8620910119172993,5.0,2.306336270507494
legal,partida_54.pgn,white,0,440.4583333333333,46.5,3242214.6649305555,9071.0,169.49999999999997,0.20833333333333334,0.20833333333333334,0.4166666666666667,0.6666666666666666,2.0,49.5,90.75,1181.125,7288333.831597221,6.801773128884911,-2.937061506382261,3.0,1.05938459334224
legal,partida_54.pgn,black,0,25.791666666666668,2.5,3367.248263888889,249.0,45.5,0.4583333333333333,0.4166666666666667,0.7916666666666666,0.875,10.0,41.125,30.375,5.875,3885052.1041666665,17.436521465991685,4.315395942963018,5.0,1.0722550961286255
legal,partida_55.pgn,white,0,512.7272727272727,2.5,4440790.107438017,10160.0,262.10000000000014,0.5,0.5,0.8636363636363636,0.9090909090909091,4.0,16.285714285714285,66.28571428571429,1337.75,27301.909090909092,-1.426302568196915,-0.5244003455402794,3.0,2.0083299225285955
legal,partida_55.pgn,black,0,528.047619047619,7.0,4755120.045351475,10276.0,164.0,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.8571428571428571,3.0,26.285714285714285,55.142857142857146,1502.7142857142858,4587233.378684808,15.830666764485638,-4.207159031930813,4.0,0.5010469137590972
legal,partida_56.pgn,white,0,78.80952380952381,19.0,14420.439909297053,495.0,197.0,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.6666666666666666,4.0,30.0,134.57142857142858,71.85714285714286,107109.76870748299,-1.462363070699269,-0.4779712908458898,5.0,1.9088710227238526
legal,partida_56.pgn,black,0,52.61904761904762,13.0,7558.807256235827,353.0,118.0,0.3333333333333333,0.3333333333333333,0.6190476190476191,0.7619047619047619,3.0,20.857142857142858,90.85714285714286,46.142857142857146,131927.47392290249,-0.9895283136455291,0.15214196611131692,5.0,2.2685350920163807
legal,partida_57.pgn,white,0,60.833333333333336,19.0,9220.47222222222,280.0,240.70000000000007,0.4166666666666667,0.4166666666666667,0.75,0.8333333333333334,2.0,24.0,76.0,82.5,70664.57638888889,0.19247003200461776,1.2263932921155138,0.0,1.4735023850806488
legal,partida_57.pgn,black,0,140.72727272727272,65.0,32869.28925619834,627.0,355.0,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.36363636363636365,1.0,35.0,91.0,234.0,77824.97520661158,-0.6523816427545936,-0.8219029790529888,0.0,1.7677614722893291
legal,partida_58.pgn,white,0,32.0,5.5,3208.2727272727275,236.0,87.80000000000004,0.5,0.5,0.6818181818181818,0.7272727272727273,5.0,31.714285714285715,48.57142857142857,17.75,16076.588842975203,9.822382250906658,2.9631667468903875,4.0,1.7986522062521288
legal,partida_58.pgn,black,0,62.523809523809526,23.0,10975.011337868482,471.0,129.0,0.2857142857142857,0.2857142857142857,0.5238095238095238,0.7142857142857143,2.0,39.42857142857143,58.714285714285715,89.42857142857143,11318.0589569161,9.878445965819273,-3.0566002540563226,0.0,1.9297292884081325
legal,partida_59.pgn,white,0,433.5,60.5,2926794.6071428573,9288.0,346.40000000000015,0.25,0.25,0.5357142857142857,0.5714285714285714,3.0,12.444444444444445,225.11111111111111,1000.0,3386769.280612245,21.859332122128865,-4.82075509741572,5.0,1.2370423570500069
legal,partida_59.pgn,black,0,78.0,27.0,14761.785714285714,515.0,230.80000000000004,0.32142857142857145,0.32142857142857145,0.5714285714285714,0.75,4.0,26.666666666666668,188.66666666666666,24.6,3459550.891581633,21.56033018904629,4.772426509089633,1.0,1.3117920918735138
legal,partida_6.pgn,white,0,34.0,7.0,1944.875,163.0,88.20000000000002,0.5,0.40625,0.4375,0.53125,3.0,47.0,41.7,16.75,141579.1240234375,-1.5983933701288704,-0.23024283450050903,2.0,2.712915518962143
legal,partida_6.pgn,black,0,58.03225806451613,8.0,18948.48283038501,769.0,110.0,0.41935483870967744,0.41935483870967744,0.7096774193548387,0.7096774193548387,4.0,28.1,104.9,42.63636363636363,127727.46514047869,-1.4747079879211502,0.3649454495100921,2.0,2.488966828559615
legal,partida_60.pgn,white,0,53.1,26.0,4586.45,257.0,165.5,0.24,0.24,0.46,0.58,4.0,57.375,68.0,36.05555555555556,66811.5284,-1.214506758969894,-0.04018666050040531,7.0,2.953244365472273
legal,partida_60.pgn,black,0,43.32,17.0,3861.6976,260.0,136.5,0.36,0.34,0.56,0.7,4.0,60.9375,40.4375,30.22222222222222,71624.35359999999,-1.5142285298655014,-0.122937712362684,5.0,2.9433594833317245
legal,partida_61.pgn,white,0,54.64705882352941,37.0,4636.110726643598,238.0,139.80000000000004,0.23529411764705882,0.17647058823529413,0.5882352941176471,0.8235294117647058,2.0,3.0,61.0,87.0,7143.7923875432525,-0.8388470588352575,-0.7051174558914314,1.0,2.0028830410906506
legal,partida_61.pgn,black,0,36.1764705882353,13.0,3051.086505190311,198.0,102.60000000000002,0.35294117647058826,0.35294117647058826,0.7647058823529411,0.9411764705882353,2.0,13.4,41.4,48.714285714285715,6783.6193771626295,-0.21677756965363582,1.0361799468058264,3.0,2.20082764903455
legal,partida_62.pgn,white,0,504.1304347826087,72.0,3431538.287334594,9171.0,355.00000000000017,0.17391304347826086,0.17391304347826086,0.43478260869565216,0.4782608695652174,1.0,118.42857142857143,152.28571428571428,1077.7777777777778,7467397.255198489,6.412115051582328,-2.8787707677091148,5.0,0.9021825489048647
legal,partida_62.pgn,black,0,81.08695652173913,71.0,10199.81852551985,480.0,148.80000000000004,0.30434782608695654,0.2608695652173913,0.43478260869565216,0.5217391304347826,2.0,121.42857142857143,79.57142857142857,50.888888888888886,7594336.688090739,6.355306363476824,2.8628417603850247,1.0,1.0686175394975002
legal,partida_63.pgn,white,0,882.0,52.5,6480617.75,8821.0,394.5000000000004,0.21875,0.15625,0.46875,0.59375,1.0,82.4,101.4,2198.8333333333335,20132465.71484375,-1.351504425652637,0.7798004743965362,7.0,1.4965509996321553
legal,partida_63.pgn,black,0,1224.7096774193549,49.0,8672178.528616024,9164.0,8668.0,0.22580645161290322,0.16129032258064516,0.4838709677419355,0.6129032258064516,1.0,103.6,1065.7,2388.4545454545455,22813207.704474498,-1.8851009347510177,-0.3146603687621748,5.0,1.2223032058314067
legal,partida_64.pgn,white,0,10.0,0.0,309.625,59.0,37.0,0.625,0.625,0.875,0.9375,7.0,1.2,0.0,25.666666666666668,51621.234375,-1.3228377479318578,0.025053578320808234,0.0,1.7170759801988815
legal,partida_64.pgn,black,0,65.93333333333334,30.0,9139.262222222222,310.0,221.2,0.3333333333333333,0.26666666666666666,0.5333333333333333,0.8,2.0,45.2,68.6,84.0,52392.78222222222,-1.3700553007572274,0.14856124487716862,0.0,1.3378606778364335
legal,partida_65.pgn,white,0,646.5652173913044,37.5,5080431.854442345,9221.0,170.5,0.2826086956521739,0.2826086956521739,0.43478260869565216,0.5434782608695652,2.0,53.2,53.266666666666666,1759.0625,4073566.646502836,16.827325569317722,4.264362806154775,9.0,1.227444920980194
legal,partida_65.pgn,black,0,62.111111111111114,24.0,8647.120987654322,490.0,173.60000000000002,0.37777777777777777,0.37777777777777777,0.5777777777777777,0.7111111111111111,5.0,43.53333333333333,93.6,49.2,2162205.7600000002,35.27432958154146,-5.917811835663796,7.0,1.3378606778364333
legal,partida_66.pgn,white,0,47.2,26.5,5662.520000000001,472.0,108.20000000000002,0.36,0.36,0.56,0.64,2.0,33.6875,56.875,50.611111111111114,81590.5396,-1.5435963016975873,-0.21411943116024604,9.0,2.8418945692432476
legal,partida_66.pgn,black,0,31.877551020408163,14.0,1668.474802165764,137.0,107.80000000000001,0.3877551020408163,0.3877551020408163,0.6530612244897959,0.7346938775510204,4.0,23.0,43.8125,29.0,82822.06247396917,-1.482791478742996,0.27414542627357136,7.0,2.8309695938240735
legal,partida_67.pgn,white,0,42.951219512195124,4.0,6509.753718024987,338.0,161.0,0.43902439024390244,0.4146341463414634,0.7073170731707317,0.7560975609756098,2.0,6.6923076923076925,75.15384615384616,46.46666666666667,5286.73765615705,2.5375588395719566,0.7899184583377035,7.0,2.4511814079832703
legal,partida_67.pgn,black,0,45.146341463414636,6.0,9265.978584176086,487.0,105.0,0.3902439024390244,0.3902439024390244,0.7317073170731707,0.9024390243902439,3.0,6.076923076923077,79.07692307692308,49.6,12731.963117192148,11.694928973132063,-3.1175946220723247,8.0,2.1010060977826273
legal,partida_68.pgn,white,0,57.54545454545455,2.5,12094.702479338843,479.0,142.80000000000004,0.45454545454545453,0.45454545454545453,0.6818181818181818,0.7272727272727273,6.0,27.571428571428573,1.7142857142857142,132.625,20277.845041322315,7.708738089394313,-2.563235953011605,3.0,2.0462409307385143
legal,partida_68.pgn,black,0,37.54545454545455,24.5,1324.0661157024792,108.0,91.30000000000001,0.18181818181818182,0.18181818181818182,0.6363636363636364,0.7727272727272727,2.0,30.0,17.714285714285715,61.5,19018.572314049587,5.406264369067886,2.0084149894089585,3.0,1.9330176059072897
legal,partida_69.pgn,white,0,47.69565217391305,18.0,3212.385633270321,200.0,102.80000000000001,0.30434782608695654,0.30434782608695654,0.6956521739130435,0.8260869565217391,1.0,54.714285714285715,24.428571428571427,60.333333333333336,8992.922495274102,0.5428429178862495,-0.8784848301809313,5.0,2.441757860004928
legal,partida_69.pgn,black,0,34.78260869565217,22.0,1518.8657844990553,147.0,84.2,0.30434782608695654,0.30434782608695654,0.6086956521739131,0.782608695652174,4.0,40.57142857142857,15.428571428571429,45.333333333333336,9916.84688090737,0.03918915983182991,0.4652108830059557,5.0,2.4842480695043685
legal,partida_7.pgn,white,0,26.736842105263158,1.0,1590.2991689750693,139.0,71.79999999999995,0.42105263157894735,0.42105263157894735,0.8421052631578947,0.9473684210526315,3.0,3.5,41.166666666666664,34.285714285714285,5651.102493074792,-0.8647492739556437,0.1856733823670622,6.0,2.3786201994102134
legal,partida_7.pgn,black,0,33.73684210526316,2.0,4250.614958448754,217.0,89.7999999999999,0.3684210526315789,0.3684210526315789,0.7368421052631579,0.7894736842105263,2.0,1.1666666666666667,51.333333333333336,46.57142857142857,8710.952908587258,1.6754339568410135,-1.1816730414234466,4.0,2.260233853174674
legal,partida_70.pgn,white,0,43.733333333333334,18.0,3748.8622222222216,244.0,90.39999999999999,0.26666666666666666,0.26666666666666666,0.6666666666666666,0.8,2.0,8.4,41.4,81.4,12892.266666666666,1.0985030592413203,-1.4081840432821524,3.0,1.9913464134109882
legal,partida_70.pgn,black,0,33.214285714285715,0.0,5704.882653061223,295.0,61.90000000000003,0.5714285714285714,0.5,0.7857142857142857,0.9285714285714286,4.0,0.0,26.25,60.0,7862.515306122449,3.6081651669572885,1.7249098046689382,3.0,1.7721393884375283
legal,partida_71.pgn,white,0,819.2972972972973,53.0,6196351.884587291,9259.0,339.59999999999985,0.1891891891891892,0.1891891891891892,0.32432432432432434,0.4864864864864865,2.0,48.166666666666664,104.25,2191.153846153846,6868429.867056244,7.01265822139459,-2.956736768277094,5.0,1.1664489497052368
legal,partida_71.pgn,black,0,797.9459459459459,42.0,6395980.537618699,9409.0,199.3999999999998,0.2702702702702703,0.2702702702702703,0.4864864864864865,0.5405405405405406,3.0,49.75,32.75,2194.923076923077,147705.34842951057,-1.4918484433102575,-0.5299322947553599,3.0,2.669274423504467
legal,partida_72.pgn,white,0,355.1764705882353,27.5,2539498.498269896,9483.0,327.2999999999999,0.08823529411764706,0.08823529411764706,0.5588235294117647,0.6764705882352942,1.0,37.09090909090909,49.90909090909091,926.5833333333334,2857371.253460208,28.283418069205318,-5.468511980842777,5.0,0.5928854599842434
